YUY,48.20610046386719,-78.83560180664062,988.0
KLN,57.5350990295,-153.977996826,87.0
FPO,26.5587005615,-78.695602417,7.0
TGK,47.1983333,38.8491667,117.0
HUU,-9.878809928894043,-76.20480346679688,6070.0
PNS,30.473400115967,-87.186599731445,121.0
MPH,11.9245,121.954002,7.0
BOD,44.828300476100004,-0.715556025505,162.0
ACC,5.605189800262451,-0.16678600013256073,205.0
TRF,59.1866989136,10.258600235,286.0
DXB,25.2527999878,55.3643989563,62.0
PLU,-19.851200103759766,-43.950599670410156,2589.0
OZC,8.178509712219238,123.84200286865234,75.0
MEI,32.33259963989258,-88.75189971923828,297.0
TPA,27.975500106811523,-82.533203125,26.0
CGB,-15.6528997421,-56.1166992188,617.0
RXS,11.597700119018555,122.75199890136719,10.0
DUS,51.289501,6.76678,147.0
BSO,20.4513,121.980003,291.0
TNG,35.726898193400004,-5.91689014435,62.0
BOG,4.70159,-74.1469,8361.0
ROB,6.23379,-10.3623,31.0
OVB,55.012599945068,82.650703430176,365.0
YQB,46.7911,-71.393303,244.0
OUA,12.3532,-1.51242,1037.0
UIO,-0.129166666667,-78.3575,7841.0
YKS,62.093299865722656,129.77099609375,325.0
NUX,66.06939697265625,76.52030181884766,210.0
LFW,6.165609836578369,1.2545100450515747,72.0
EBA,42.7603,10.2394,31.0
MCN,32.69279861450195,-83.64920043945312,354.0
ZAM,6.922420024871826,122.05999755859375,33.0
GHB,25.2847003937,-76.3310012817,26.0
HAD,56.69110107421875,12.820199966430664,101.0
JAX,30.49410057067871,-81.68789672851562,30.0
NAP,40.886002,14.2908,294.0
DOU,-22.2019,-54.926601,1503.0
ULK,60.7206001282,114.825996399,801.0
BSB,-15.86916732788086,-47.920833587646484,3497.0
YKG,60.027198791503906,-69.99919891357422,403.0
GRU,-23.435556411743164,-46.47305679321289,2459.0
BOY,11.160099983215332,-4.33096981048584,1511.0
DKR,14.739700317382812,-17.49020004272461,85.0
POR,61.461700439453,21.799999237061,44.0
UUA,54.63999938964844,52.801700592041016,991.0
HKT,8.1132,98.316902,82.0
FLL,26.072599,-80.152702,9.0
KYK,57.5671005249,-154.449996948,137.0
BGY,45.673901,9.70417,782.0
ADQ,57.75,-152.4940033,78.0
SSA,-12.9086112976,-38.3224983215,64.0
BIM,25.6998996735,-79.2647018433,10.0
BKO,12.5335,-7.94994,1247.0
NIM,13.4815,2.18361,732.0
PEN,5.297140121459961,100.2770004272461,11.0
IQT,-3.7847399711608887,-73.30879974365234,306.0
MHQ,60.122200012207,19.898199081421,17.0
LYC,64.54830169677734,18.71619987487793,705.0
HTA,52.026299,113.306,2272.0
DRW,-12.41469955444336,130.8769989013672,103.0
TUG,17.6433676823,121.733150482,70.0
PNH,11.546600341796875,104.84400177001953,40.0
LPA,27.931900024414062,-15.38659954071045,78.0
LIM,-12.0219,-77.114305,113.0
GEV,67.13240051269531,20.814599990844727,1027.0
RSW,26.53619956970215,-81.75520324707031,30.0
RAO,-21.136388778686523,-47.776668548583984,1806.0
XGR,58.71139907836914,-65.9927978515625,215.0
PPS,9.742119789123535,118.75900268554688,71.0
BRS,51.382702,-2.71909,622.0
NJC,60.94929885864258,76.48359680175781,177.0
GLH,33.4828987121582,-90.98560333251953,131.0
TPE,25.0777,121.233002,106.0
PIB,31.467100143432617,-89.33709716796875,298.0
JBR,35.83169937133789,-90.64640045166016,262.0
NDR,34.988800048799995,-3.0282099247,574.0
SGN,10.8187999725,106.652000427,33.0
MHH,26.5114,-77.083503,6.0
CGR,-20.468700408900002,-54.6725006104,1833.0
TKU,60.514099121094,22.262800216675,161.0
TPP,-6.508739948272705,-76.37319946289062,869.0
RGN,16.907300949099998,96.1332015991,109.0
AKV,60.818599700927734,-78.14859771728516,75.0
GGT,23.5625991821,-75.8779983521,9.0
YSK,56.5377998352,-79.2466964722,104.0
SWA,23.552,116.5033,0.0
ELH,25.474899292,-76.6835021973,13.0
LCA,34.875099182128906,33.624900817871094,8.0
YUL,45.4706001282,-73.7407989502,118.0
RMF,25.557100296,34.5836982727,251.0
KCK,57.773,108.064,840.0
ATL,33.6367,-84.428101,1026.0
DME,55.40879821777344,37.90629959106445,588.0
LOS,6.5773701667785645,3.321160078048706,135.0
IKT,52.268001556396,104.38899993896,1675.0
OLB,40.898701,9.51763,37.0
YVP,58.096099853515625,-68.4269027709961,129.0
YPJ,59.29669952392578,-69.59970092773438,119.0
BTK,56.370601654052734,101.697998046875,1610.0
LGW,51.148102,-0.190278,202.0
SUG,9.755838325629998,125.480947495,20.0
