DKR,ACC,0.40536859470091013
DKR,BJL,0.14495173537155373
DKR,DLA,0.8567611752332558
DKR,FNA,0.3414787558970661
DKR,LOS,0.7718988334334599
DKR,OXB,0.29137211313269956
DLA,DKR,0.8567611752332558
DLA,LOS,0.33489537005901954
FNA,BJL,0.3216142434153251
FNA,DKR,0.3414787558970661
FNA,LGW,0.9750019578262843
FNA,ROB,0.1168674870834704
LGW,FNA,0.9750019578262843
LOS,ACC,0.14453137766412927
LOS,DKR,0.7718988334334599
LOS,DLA,0.33489537005901954
LOS,ROB,0.6682465350634615
OXB,CKY,0.2877784845530069
OXB,DKR,0.29137211313269956
ROB,ACC,0.2506738059039143
ROB,FNA,0.1287722489882323
ROB,LOS,0.6682465350634615
AKV,YIK,0.5198390336041478
AKV,YPX,0.5108715691428911
XGR,YVP,0.5175491391766383
YGL,YGW,0.520493780981632
YGL,YPX,0.579549774221279
YGL,YUL,0.6056501011070667
YGW,YGL,0.520493780981632
YGW,YPH,0.5395263908417242
YGW,YSK,0.5186365451228331
YGW,YUD,0.5177708160495459
YGW,YUL,0.6253114674735885
YGW,YUY,0.5878562288619888
YIK,AKV,0.5198390336041478
YIK,YZG,0.5133464232518753
YKG,YPJ,0.509382232350445
YKG,YQC,0.5128304306871342
YKG,YVP,0.5259165222144973
YKL,YQB,0.605320297276524
YKL,YVP,0.5422000066657386
YKL,YWK,0.27329589246188923
YKL,YZV,0.55679794740283
YPH,YPX,0.5201715356211741
YPH,YUD,0.5261054229068447
YPH,YVP,0.563017776886706
YPJ,YKG,0.509382232350445
YPJ,YTQ,0.508109696500551
YPJ,YVP,0.5166693301391674
YPX,AKV,0.5108715691428911
YPX,YGL,0.579549774221279
YPX,YPH,0.5201715356211741
YPX,YVP,0.5613635971279569
YQB,YKL,0.605320297276524
YQB,YUL,0.15092654112648382
YQC,YKG,0.5128304306871342
YQC,YWB,0.5153076324966864
YSK,YGW,0.5186365451228331
YSK,YUD,0.5186503742156577
YTQ,YPJ,0.508109696500551
YTQ,YVP,0.5121990523657222
YUD,YGW,0.5177708160495459
YUD,YPH,0.5261054229068447
YUD,YSK,0.5186503742156577
YUL,YGL,0.6056501011070667
YUL,YGW,0.6253114674735885
YUL,YQB,0.15092654112648382
YUL,YUY,0.30481181979733296
YUY,YGW,0.5878562288619888
YUY,YUL,0.30481181979733296
YVP,XGR,0.5175491391766383
YVP,YGW,0.572404183830455
YVP,YKG,0.5259165222144973
YVP,YKL,0.5422000066657386
YVP,YPH,0.563017776886706
YVP,YPJ,0.5166693301391674
YVP,YPX,0.5613635971279569
YVP,YTQ,0.5121990523657222
YWB,YQC,0.5153076324966864
YWB,YZG,0.5230328207742991
YWK,YKL,0.27329589246188923
YWK,YZV,0.1336775105643397
YZG,YIK,0.5133464232518753
YZG,YWB,0.5230328207742991
YZV,YKL,0.55679794740283
YZV,YWK,0.1336775105643397
JIB,DXB,0.34592279932200953
JIB,JED,0.6332954188990332
JIB,MGQ,0.24506003107448632
MGQ,NBO,0.6113987612589882
NBO,MGQ,0.27806542792565486
BKK,SIN,0.20665361844896546
DRW,SIN,0.49593270081660673
HAK,SIN,0.40811554248595766
HGH,SIN,0.9042267605286438
HKG,SIN,0.3464389194626007
HKT,SIN,0.19194613547707678
KIX,MNL,0.45878294803031716
KIX,TPE,0.25172744016826165
KUL,SIN,0.08302960284128666
MNL,KIX,0.45878294803031716
MNL,SIN,0.3635339890742595
PEN,SIN,0.15009775746693815
PER,SIN,0.4883408787380671
PNH,SIN,0.22572614884393913
REP,SIN,0.27322222169399696
RGN,SIN,0.29713533260376024
SGN,SIN,0.2208428453979931
SIN,BKK,0.212209174004521
SIN,DRW,0.49593270081660673
SIN,HAK,0.40811554248595766
SIN,HGH,0.9042267605286438
SIN,HKG,0.3464389194626007
SIN,HKT,0.19194613547707678
SIN,KUL,0.08302960284128666
SIN,MNL,0.3635339890742595
SIN,PEN,0.15009775746693815
SIN,PER,0.4883408787380671
SIN,PNH,0.2507261488439391
SIN,REP,0.27322222169399696
SIN,RGN,0.29713533260376024
SIN,SGN,0.2208428453979931
SIN,SWA,0.8114376517571884
SIN,TPE,0.42844600718244974
SWA,SIN,0.8114376517571884
TPE,KIX,0.25172744016826165
TPE,SIN,0.42844600718244974
ACH,EBA,0.5586419183325634
DRS,ZRH,0.5618795067183171
DUS,FDH,0.5498670177304186
EBA,ACH,0.5586419183325634
EBA,FDH,0.5609742413221512
EBA,MUC,0.5703621813453292
EBA,ZRH,0.5599371828862059
FDH,DUS,0.5498670177304186
FDH,EBA,0.5609742413221512
FDH,HAM,0.5737501718207667
FDH,OLB,0.5836174102943799
FDH,TXL,0.5674357220279364
FDH,ZAD,0.5668141698335782
FMM,NAP,0.5947015347836376
GRZ,ZRH,0.5582555827359452
HAM,FDH,0.5737501718207667
MUC,EBA,0.5703621813453292
NAP,FMM,0.5947015347836376
OLB,FDH,0.5836174102943799
SZG,ZRH,0.5374201910386674
TXL,FDH,0.5674357220279364
ZAD,FDH,0.5668141698335782
ZRH,DRS,0.5618795067183171
ZRH,EBA,0.5599371828862059
ZRH,GRZ,0.5582555827359452
ZRH,SZG,0.5374201910386674
ATL,LWB,0.5659226974123215
ATL,MCN,0.5141585220768248
ATL,MEI,0.5476885969467902
ATL,MSL,0.5353368590341737
ATL,PIB,0.5577753216910875
ATL,TUP,0.5452633653398498
BIM,FLL,0.26090022193035556
ELH,FLL,0.2893580272884068
ELH,PBI,0.2907412778202543
EYW,FLL,0.2759150424650185
EYW,RSW,0.2743731183312324
EYW,TPA,0.1679600195158859
FLL,BIM,0.26090022193035556
FLL,ELH,0.2893580272884068
FLL,EYW,0.2759150424650185
FLL,FPO,0.18390402790723206
FLL,GGT,0.30709060506759656
FLL,GHB,0.2937156557388363
FLL,MCO,0.1983498282868338
FLL,MHH,0.2011489586599645
FLL,TCB,0.28171079285139433
FLL,TPA,0.1351801841297789
FPO,FLL,0.18390402790723206
GGT,FLL,0.30709060506759656
GGT,GHB,0.2718001627632736
GHB,FLL,0.2937156557388363
GLH,TUP,0.5247470007391525
GNV,MCO,0.26869681409076235
GNV,TPA,0.2713043232923308
JAX,MHH,0.3200837197241351
JAX,TPA,0.2823335459694549
LWB,ATL,0.5659226974123215
MCN,ATL,0.5141585220768248
MCN,MCO,0.5581352232743225
MCO,FLL,0.1983498282868338
MCO,GNV,0.26869681409076235
MCO,MCN,0.5581352232743225
MCO,MHH,0.30206237147032194
MCO,PNS,0.3181613931936057
MCO,RSW,0.273819063712949
MCO,TLH,0.2907697900395187
MEI,ATL,0.5476885969467902
MHH,FLL,0.2011489586599645
MHH,JAX,0.3200837197241351
MHH,MCO,0.30206237147032194
MHH,PBI,0.2000687422607146
MSL,ATL,0.5353368590341737
PBI,ELH,0.2907412778202543
PBI,MHH,0.2000687422607146
PBI,TPA,0.2811693873027038
PIB,ATL,0.5577753216910875
PNS,MCO,0.3181613931936057
PNS,TPA,0.308927252870254
RSW,EYW,0.2743731183312324
RSW,MCO,0.273819063712949
TCB,FLL,0.28171079285139433
TLH,MCO,0.2907697900395187
TLH,TPA,0.2857000062472324
TPA,EYW,0.1679600195158859
TPA,FLL,0.1351801841297789
TPA,GNV,0.2713043232923308
TPA,JAX,0.2823335459694549
TPA,PBI,0.2811693873027038
TPA,PNS,0.308927252870254
TPA,TLH,0.2857000062472324
TUP,ATL,0.5452633653398498
TUP,GLH,0.5247470007391525
AMS,NDR,0.4746163602364522
AMS,TNG,0.47518600127984334
BCN,CMN,0.26130135747155125
BCN,NDR,0.21730085069657934
BCN,TNG,0.22847032031186565
BGY,CMN,0.7234824004132814
BLQ,CMN,0.4771795801313016
BRU,CMN,0.4091075760247015
BRU,NDR,0.4576300384380034
BRU,TNG,0.45899249415707033
